Solver,Dataset,MAE,MSE,RMSE,R2,Rel_RMSE,MAPE (%)
ga2,solution_time (Test),0.48000581935594927,0.8366492484848124,0.9146853275770922,0.9043647449823408,0.22030586631227556,505.4123236833741
ga2,solution_time (Val),0.35471459106754,0.26631242266095867,0.5160546702249275,0.9606789826407723,0.145732460173952,65.81406750200577
ga2,optimality_gap (Test),1.5877259736555982,7.349207100876665,2.7109421057773746,-0.6191746000184872,1.5930213830957005,2.768152188810641e+16
ga2,optimality_gap (Val),1.821066695520466,6.582551618271357,2.5656483816515774,0.288690919566276,0.9741420345872335,2.0836389504059744e+16
ga2,peak_memory (Test),103.54043248840888,155483.0613666266,394.31340500498663,-0.005738799413961493,0.03229560884660354,0.9679250742667628
ga2,peak_memory (Val),99.8344100270101,152090.43744506786,389.98774012149136,-0.004638919219758453,0.031936889095378944,0.9350673677538316
greedy2,solution_time (Test),0.003358858332169117,4.056568035214368e-05,0.006369119276017971,0.9923572318022438,0.04670909893360482,38.607792003479865
greedy2,solution_time (Val),0.0025483195309309015,2.978567074775642e-05,0.005457625009814839,0.9934524667195844,0.04517567595666577,4.860697241820358
greedy2,optimality_gap (Test),1.5472512232932567,5.931457950700858,2.4354584682767344,0.02969707096941754,1.6890474096590924,1691995656.356662
greedy2,optimality_gap (Val),2.108388734100436,9.779341892472809,3.127193932661166,0.46816421602187785,1.056655448219347,2344124208.954192
greedy2,peak_memory (Test),0.0,0.0,0.0,1.0,0.0,0.0
greedy2,peak_memory (Val),0.0,0.0,0.0,1.0,0.0,0.0
or2,solution_time (Test),11.690843591623532,1749.321356217651,41.8248891955215,0.06961463531319922,3.8370717388846085,78256.81927786556
or2,solution_time (Val),6.322169617902137,192.75110081365202,13.883483021693513,-0.05334080110245987,3.2370107061495905,75656.08384731253
or2,optimality_gap (Test),0.000627113814302026,1.7029592037450175e-06,0.0013049747904634087,0.3065847762247783,2.7609367932948956,2515770.7278409954
or2,optimality_gap (Val),0.0005732463705871919,1.1755183616389951e-06,0.0010842132454637304,0.23382795736207573,1.9238214346866216,2086147.5005542315
or2,peak_memory (Test),77886.73631149098,14888416288.708462,122018.09820149002,-0.026281466802368092,0.30465717210983023,33.49169335342757
or2,peak_memory (Val),80520.58818497304,12989898328.149498,113973.23513943744,-0.22527890514550242,0.27781042018396995,27.730073462351612
gurobi2,solution_time (Test),0.016296535045293752,0.0004535776647295764,0.021297362858569518,0.3025763095323879,0.41705216722777627,40.806501115271324
gurobi2,solution_time (Val),0.027237141635108406,0.002796650819068355,0.05288336996701662,0.009977367616172073,0.8096563852550938,41.01824810452962
gurobi2,optimality_gap (Test),0.0,0.0,0.0,1.0,,0.0
gurobi2,optimality_gap (Val),0.0,0.0,0.0,1.0,,0.0
gurobi2,peak_memory (Test),15112.858784560442,364322924.3956821,19087.24507087605,0.2751538104147133,0.1026945180502412,8.638205532833824
gurobi2,peak_memory (Val),17032.02241758603,507018238.02521425,22517.065484321312,-0.2869487557234822,0.11734203769068886,8.977353237327208
dp2,solution_time (Test),128.57206668873596,47523.09795696025,217.99793108412806,0.9518050054415045,0.15868869085468734,651.6976127935444
dp2,solution_time (Val),194.78979746802895,98120.01652134539,313.24114755463626,0.8849695976570702,0.2325845021071493,467.17014073638524
dp2,optimality_gap (Test),5.225730500577957e-05,9.162702342659557e-09,9.572200552986526e-05,-0.09652817710055639,2.9196781903782023,318645.10310505587
dp2,optimality_gap (Val),7.893337538799604e-05,2.9309152339938475e-08,0.00017119915986925425,0.10638896850746227,2.5497787902529194,279150.8634098135
dp2,peak_memory (Test),364214.19152864825,234780916951.7025,484541.96614091384,-1.044900016139945,0.9068851835304813,357.7297121452556
dp2,peak_memory (Val),404221.4900115966,242284509901.9297,492224.0444166962,-0.5670369250716318,0.8986733624351689,172.83881584131544
