number_of_elements,capacity,max_weight,min_weight,mean_weight,median_weight,std_weight,weight_range,max_profit,min_profit,mean_profit,median_profit,std_profit,profit_range,renting_ratio,mean_weight_profit_ratio,median_weight_profit_ratio,capacity_mean_weight_ratio,capacity_median_weight_ratio,capacity_std_weight_ratio,std_weight_profit_ratio,weight_profit_correlation,solution_time,ram,cpu_cores,peak_memory,optimality_gap,solution_time_bin,peak_memory_bin,optimality_gap_bin
1000,8878408841.0,6405014661.0,0.930917,4022211022.0,4879864268.0,2059015179.0,6405014660.0,6606771675.0,0.847998,3998938505.0,4818576091.0,2050718163.0,6606771674.0,0.00222,1.00582,1.012719,2.207345,1.819397,4.311969,1.004046,0.953039,1695.241,4,32,49152,0.0,2,0,0
1000,98147125.94,65263248.37,0.841968,35930866.54,48302835.85,23917415.88,65263247.53,68968550.21,1.016458,35628800.64,47853455.16,23723664.2,68968549.19,0.002755,1.008478,1.009391,2.731555,2.031912,4.103584,1.008167,0.967778,2002.222,4,32,81920,0.0,2,0,0
400,10451243869.0,8146875228.0,3.286416,2653364574.0,2148385795.0,1885002450.0,8146875225.0,7327816655.0,10.62131,2645574959.0,2074912808.0,1878831861.0,7327816644.0,0.009876,1.002944,1.03541,3.938865,4.864696,5.544419,1.003284,0.970899,892.882,4,32,88064,0.0,1,0,0
400,1009262.202,652222.2209,1.049505,87284.32303,14298.8975,149273.5232,652221.1714,587355.3745,1.011833,86946.07754,14397.66465,148875.5379,587354.3626,0.02902,1.00389,0.99314,11.562926,70.583218,6.76116,1.002673,0.983081,1095.613,4,32,104448,0.000669959,1,0,3
1200,926300.2494,766259.8484,0.900007,420322.6712,566077.5253,279740.5811,766258.9484,779599.9546,0.949137,420409.098,565201.7724,279847.657,779599.0055,0.001836,0.999794,1.001549,2.203784,1.636349,3.311283,0.999617,0.965849,2091.406,4,32,126976,0.000498877,2,0,2
800,100278210.6,63681881.99,0.982667,40076117.46,48411942.13,20527284.37,63681881.01,63573657.52,1.022499,40020304.19,48649650.81,20503070.21,63573656.5,0.003132,1.001395,0.995114,2.502194,2.071353,4.885118,1.001181,0.953945,1480.197,4,32,149504,0.0,2,0,0
800,9549285723.0,6486847620.0,0.81481,3563138988.0,4817210562.0,2371301336.0,6486847619.0,6548371798.0,4.185793,3555488883.0,4788936654.0,2366392463.0,6548371794.0,0.003357,1.002152,1.005904,2.680021,1.982327,4.027023,1.002074,0.965966,1589.94,4,32,212992,0.0,2,0,0
600,96364120.52,73498845.36,6.817067,15685705.91,10994523.31,14594046.47,73498838.55,74695705.97,1.935224,15882878.21,10968268.46,14769655.37,74695704.04,0.010112,0.987586,1.002394,6.143435,8.764738,6.602975,0.98811,0.977203,1498.897,4,32,268288,0.0,2,0,0
400,8143232367.0,6390978610.0,1.040012,880292969.7,162927795.5,1480380210.0,6390978609.0,5885102150.0,1.040605,892521604.3,160073228.0,1510492756.0,5885102149.0,0.02281,0.986299,1.017833,9.250593,49.980621,5.500771,0.980064,0.983435,1088.888,4,32,282624,0.0,1,0,0
600,89498193.69,66823798.48,2.699393,39840957.51,48151248.73,20445433.12,66823795.78,65389999.85,1.870217,40178110.0,48694755.3,20590420.23,65389997.97,0.003713,0.991609,0.988838,2.246387,1.858689,4.377417,0.992959,0.949399,1035.097,4,32,290816,0.0,1,0,0
800,9762580473.0,6205954646.0,1.134414,1729852544.0,1145498406.0,1722261151.0,6205954645.0,6158396179.0,5.060067,1747944046.0,1169015463.0,1738499465.0,6158396174.0,0.006981,0.98965,0.979883,5.643591,8.522561,5.668467,0.99066,0.980889,1956.717,4,32,313344,3.35e-05,2,0,0
600,109749985.9,62435742.26,0.800038,45183399.83,49667838.45,15798690.19,62435741.46,66451703.32,2.873449,44939362.55,49148697.74,15795399.54,66451700.45,0.00407,1.00543,1.010563,2.428989,2.209679,6.946778,1.000208,0.907394,1058.669,4,32,354304,0.0,1,1,0
600,110841786.5,80983083.57,2.667118,19129583.75,12439914.24,16650009.04,80983080.9,72446500.91,2.128802,19035703.52,12402155.31,16616389.03,72446498.78,0.009705,1.004932,1.003045,5.79426,8.910173,6.657161,1.002023,0.977269,1480.806,4,32,360448,0.0,2,1,0
600,1050045.917,633620.1771,0.918776,447972.7787,491248.218,157511.7546,633619.2583,676400.3623,2.169965,452152.9763,496406.1367,158253.6676,676398.1924,0.003871,0.990755,0.989609,2.343995,2.137506,6.666461,0.995312,0.902919,1033.176,4,32,374784,0.0,1,1,0
600,94033435.86,63238404.78,2.762469,17507184.65,11466310.01,17561372.46,63238402.02,62651491.32,2.809189,17315391.12,11196370.21,17416474.82,62651488.51,0.009051,1.011076,1.02411,5.371134,8.200845,5.354561,1.00832,0.982465,1460.41,4,32,514048,0.0,1,1,0
1200,10111467141.0,7203704028.0,0.851455,1392952136.0,1062582146.0,1439645006.0,7203704027.0,7723335388.0,2.026402,1402037045.0,1067309974.0,1475401579.0,7723335386.0,0.00601,0.99352,0.99557,7.25902,9.515939,7.023584,0.975765,0.97873,3131.287,4,32,522240,0.0,4,1,0
800,872184.7763,678860.9035,0.964551,163524.9342,80600.89286,174475.5928,678859.9389,608771.993,2.791828,162083.0588,81510.24833,173222.7275,608769.2012,0.006726,1.008896,0.988844,5.33365,10.821031,4.998893,1.007233,0.982724,1956.215,4,32,530432,0.000685343,2,1,3
400,92308607.67,64640598.79,1.890824,15649154.25,6922869.821,17597553.08,64640596.9,63876888.49,10.896933,15564115.33,6954536.398,17366015.27,63876877.59,0.014827,1.005464,0.995447,5.898632,13.333864,5.245537,1.013333,0.980478,1015.912,4,32,600064,0.0,1,1,0
800,1293753.448,611225.7308,1.185814,84212.42619,18651.1034,142744.3129,611224.545,639092.1524,1.09353,84715.68858,18378.39894,143885.874,639091.0589,0.01909,0.994059,1.014838,15.362976,69.366054,9.063433,0.992066,0.987607,2237.767,4,32,614400,0.0,3,1,0
400,11127135643.0,6193364580.0,0.950452,994279742.0,213243181.0,1540546588.0,6193364579.0,6222220942.0,1.009827,1008931480.0,225376426.9,1562484841.0,6222220941.0,0.027572,0.985478,0.946165,11.191152,52.180499,7.222849,0.985959,0.978838,1090.324,4,32,792576,0.0,1,2,0
800,121065223.5,68164079.95,1.013628,45705987.16,50089324.73,16047119.75,68164078.94,69791041.61,4.895723,45802298.67,50237417.21,16022209.79,69791036.71,0.003304,0.997897,0.997052,2.648783,2.416987,7.544358,1.001555,0.906787,1490.781,8,8,12288,0.0,2,0,0
328,82456.4,99910354.0,210614.2,53401027.13,56496102.55,29174734.09,99699739.8,99894333.2,579999.7,51444220.59,50447644.25,28668957.48,99314333.5,5e-06,1.038037,1.119896,0.001544,0.00146,0.002826,1.017642,-0.008467,5.121,8,8,51200,0.0,0,0,0
11,32491994.8,99001895.7,24913728.2,71617861.56,76340614.2,24189036.25,74088167.5,99401122.7,2913016.0,56203635.3,70548787.1,36749320.2,96488106.7,0.052556,1.274257,1.082097,0.453686,0.425619,1.343253,0.658217,-0.412602,5.234,8,8,67584,0.0,0,0,0
400,102436033.0,63564667.73,2.913555,17428665.42,11617187.14,17327915.42,63564664.81,60084414.83,2.787685,17237091.89,11290560.97,17021558.51,60084412.05,0.014857,1.011114,1.028929,5.877446,8.817628,5.911619,1.017998,0.978326,992.361,8,8,315392,0.0,1,1,0
1314,3105039.8,99950374.3,30562.3,48710831.77,48072609.5,28942243.55,99919812.0,99730527.5,3038.1,48866744.67,47487498.4,28939549.56,99727489.4,4.8e-05,0.996809,1.012321,0.063744,0.064591,0.107284,1.000093,-0.037166,7.733,8,8,323584,0.0,0,1,0
1456,35959222.7,99981753.0,26011.9,51231025.75,52433279.1,28399927.78,99955741.1,99921256.7,92490.5,48634359.8,48690744.1,28567667.36,99828766.2,0.000508,1.053392,1.076863,0.701903,0.685809,1.266173,0.994128,-0.037647,264.589,8,8,331776,0.0,0,1,0
532,65150.2,9989.1,11.6,5159.351504,5217.0,2913.287315,9977.5,9994.4,62.8,5030.353759,5083.25,2828.120446,9931.6,0.024345,1.025644,1.026312,12.627595,12.488058,22.363122,1.030114,-0.042834,1473.49,8,8,385024,0.0,1,1,0
1037,35246.3,9998.5,4.2,5093.14378,5219.8,2908.125154,9994.3,9998.7,4.2,4956.993153,4893.1,2879.862222,9994.5,0.006857,1.027466,1.066767,6.920343,6.752423,12.119939,1.009814,-0.013754,2619.278,8,8,462848,0.0,3,1,0
583,76143.7,9966.8,39.0,4965.585077,4831.1,2875.757262,9927.8,9989.8,18.1,4943.601715,5056.2,2756.547104,9971.7,0.026419,1.004447,0.95548,15.334286,15.761152,26.477791,1.043246,0.045007,1630.807,8,8,501760,0.0,2,1,0
1200,1019152.442,640256.8057,2.875171,175136.1963,115471.5332,174581.836,640253.9306,656090.0832,3.336377,174732.2823,117000.7517,173950.7021,656086.7469,0.004861,1.002312,0.98693,5.819199,8.826006,5.837677,1.003628,0.979656,2927.788,8,8,548864,0.000272741,3,1,1
132,26598236.1,99335468.7,1558480.7,54313725.23,55182357.55,28217859.17,97776988.0,98037568.8,396639.7,52185706.8,52280958.45,27319972.65,97640929.1,0.003861,1.040778,1.055496,0.489715,0.482006,0.942603,1.032866,-0.049316,15.111,8,8,557056,0.0,0,1,0
1152,63776050.6,99747430.8,54922.7,50156304.57,49569658.1,29261074.0,99692508.1,99979333.1,114495.8,51508592.23,52438843.15,29172845.84,99864837.3,0.001075,0.973746,0.945285,1.271546,1.286595,2.179553,1.003024,0.002205,706.625,8,8,571392,0.0,0,1,0
1027,94479319.6,99817591.5,101757.6,49255739.44,48312389.1,28580642.62,99715833.9,99898775.5,171606.8,47742345.19,45051542.5,28546854.15,99727168.7,0.001927,1.031699,1.07238,1.918138,1.955592,3.30571,1.001184,0.035879,1377.627,8,8,587776,0.0,1,1,0
547,2526992.0,99789653.0,136025.3,49542635.29,49373435.7,29934446.03,99653627.7,99620259.2,260730.8,50529086.85,50648493.9,28882461.32,99359528.4,9.1e-05,0.980478,0.974825,0.051006,0.051181,0.084418,1.036423,-0.02797,5.765,8,8,595968,0.0,0,1,0
400,798023.2342,608023.9817,23.804894,175279.6428,117474.6728,174483.9026,608000.1768,600472.4614,3.851334,175383.7079,116678.2418,175069.1694,600468.6101,0.011375,0.999407,1.006826,4.552857,6.793151,4.573621,0.996657,0.978803,926.872,8,8,1179648,0.0,1,3,0
1039,52026586.9,99967172.5,184835.3,50651481.33,51228211.2,28210967.14,99782337.2,99989664.9,89042.2,49545373.39,49620800.4,29042952.94,99900622.7,0.001011,1.022325,1.032394,1.027148,1.015585,1.844197,0.971353,-0.004078,401.168,8,8,1204224,0.0,0,3,0
506,94101822.9,99943691.9,265892.5,51414728.8,52992457.8,28853443.77,99677799.4,99933135.2,71898.5,51215073.12,52310362.45,28944284.61,99861236.7,0.003631,1.003898,1.013039,1.83025,1.775759,3.261372,0.996862,0.026911,648.529,8,8,1212416,0.0,0,3,0
1460,42846787.5,99937074.3,19245.0,50873247.65,50326589.9,28937315.22,99917829.3,99954287.6,53044.8,50830793.06,50886580.5,28455842.81,99901242.8,0.000577,1.000835,0.988995,0.842226,0.851375,1.480676,1.01692,-0.004229,386.913,8,8,1234944,0.0,0,4,0
827,35656562.1,99986944.5,6511.6,50951821.7,52036038.8,28658413.25,99980432.9,99995548.8,7015.8,50332769.5,51735328.8,29116145.88,99988533.0,0.000857,1.012299,1.005812,0.699809,0.685228,1.244192,0.984279,-0.009988,151.87,8,8,1398784,0.0,0,4,0
800,121065223.5,68164079.95,1.013628,45705987.16,50089324.73,16047119.75,68164078.94,69791041.61,4.895723,45802298.67,50237417.21,16022209.79,69791036.71,0.003304,0.997897,0.997052,2.648783,2.416987,7.544358,1.001555,0.906787,1488.084,16,32,12288,0.0,2,0,0
328,82456.4,99910354.0,210614.2,53401027.13,56496102.55,29174734.09,99699739.8,99894333.2,579999.7,51444220.59,50447644.25,28668957.48,99314333.5,5e-06,1.038037,1.119896,0.001544,0.00146,0.002826,1.017642,-0.008467,5.13,16,32,51200,0.0,0,0,0
11,32491994.8,99001895.7,24913728.2,71617861.56,76340614.2,24189036.25,74088167.5,99401122.7,2913016.0,56203635.3,70548787.1,36749320.2,96488106.7,0.052556,1.274257,1.082097,0.453686,0.425619,1.343253,0.658217,-0.412602,5.247,16,32,67584,0.0,0,0,0
400,102436033.0,63564667.73,2.913555,17428665.42,11617187.14,17327915.42,63564664.81,60084414.83,2.787685,17237091.89,11290560.97,17021558.51,60084412.05,0.014857,1.011114,1.028929,5.877446,8.817628,5.911619,1.017998,0.978326,991.938,16,32,317440,0.0,1,1,0
1314,3105039.8,99950374.3,30562.3,48710831.77,48072609.5,28942243.55,99919812.0,99730527.5,3038.1,48866744.67,47487498.4,28939549.56,99727489.4,4.8e-05,0.996809,1.012321,0.063744,0.064591,0.107284,1.000093,-0.037166,7.599,16,32,323584,0.0,0,1,0
1456,35959222.7,99981753.0,26011.9,51231025.75,52433279.1,28399927.78,99955741.1,99921256.7,92490.5,48634359.8,48690744.1,28567667.36,99828766.2,0.000508,1.053392,1.076863,0.701903,0.685809,1.266173,0.994128,-0.037647,263.006,16,32,331776,0.0,0,1,0
532,65150.2,9989.1,11.6,5159.351504,5217.0,2913.287315,9977.5,9994.4,62.8,5030.353759,5083.25,2828.120446,9931.6,0.024345,1.025644,1.026312,12.627595,12.488058,22.363122,1.030114,-0.042834,1464.231,16,32,387072,0.0,1,1,0
1037,35246.3,9998.5,4.2,5093.14378,5219.8,2908.125154,9994.3,9998.7,4.2,4956.993153,4893.1,2879.862222,9994.5,0.006857,1.027466,1.066767,6.920343,6.752423,12.119939,1.009814,-0.013754,2615.448,16,32,464896,0.0,3,1,0
583,76143.7,9966.8,39.0,4965.585077,4831.1,2875.757262,9927.8,9989.8,18.1,4943.601715,5056.2,2756.547104,9971.7,0.026419,1.004447,0.95548,15.334286,15.761152,26.477791,1.043246,0.045007,1629.673,16,32,503808,0.0,2,1,0
1200,1019152.442,640256.8057,2.875171,175136.1963,115471.5332,174581.836,640253.9306,656090.0832,3.336377,174732.2823,117000.7517,173950.7021,656086.7469,0.004861,1.002312,0.98693,5.819199,8.826006,5.837677,1.003628,0.979656,2917.299,16,32,550912,0.000272741,3,1,1
132,26598236.1,99335468.7,1558480.7,54313725.23,55182357.55,28217859.17,97776988.0,98037568.8,396639.7,52185706.8,52280958.45,27319972.65,97640929.1,0.003861,1.040778,1.055496,0.489715,0.482006,0.942603,1.032866,-0.049316,15.233,16,32,559104,0.0,0,1,0
1152,63776050.6,99747430.8,54922.7,50156304.57,49569658.1,29261074.0,99692508.1,99979333.1,114495.8,51508592.23,52438843.15,29172845.84,99864837.3,0.001075,0.973746,0.945285,1.271546,1.286595,2.179553,1.003024,0.002205,703.44,16,32,575488,0.0,0,1,0
1027,94479319.6,99817591.5,101757.6,49255739.44,48312389.1,28580642.62,99715833.9,99898775.5,171606.8,47742345.19,45051542.5,28546854.15,99727168.7,0.001927,1.031699,1.07238,1.918138,1.955592,3.30571,1.001184,0.035879,1376.229,16,32,589824,0.0,1,1,0
547,2526992.0,99789653.0,136025.3,49542635.29,49373435.7,29934446.03,99653627.7,99620259.2,260730.8,50529086.85,50648493.9,28882461.32,99359528.4,9.1e-05,0.980478,0.974825,0.051006,0.051181,0.084418,1.036423,-0.02797,5.837,16,32,598016,0.0,0,1,0
400,798023.2342,608023.9817,23.804894,175279.6428,117474.6728,174483.9026,608000.1768,600472.4614,3.851334,175383.7079,116678.2418,175069.1694,600468.6101,0.011375,0.999407,1.006826,4.552857,6.793151,4.573621,0.996657,0.978803,925.825,16,32,1183744,0.0,1,3,0
1039,52026586.9,99967172.5,184835.3,50651481.33,51228211.2,28210967.14,99782337.2,99989664.9,89042.2,49545373.39,49620800.4,29042952.94,99900622.7,0.001011,1.022325,1.032394,1.027148,1.015585,1.844197,0.971353,-0.004078,398.718,16,32,1208320,0.0,0,3,0
506,94101822.9,99943691.9,265892.5,51414728.8,52992457.8,28853443.77,99677799.4,99933135.2,71898.5,51215073.12,52310362.45,28944284.61,99861236.7,0.003631,1.003898,1.013039,1.83025,1.775759,3.261372,0.996862,0.026911,647.023,16,32,1214464,0.0,0,3,0
1460,42846787.5,99937074.3,19245.0,50873247.65,50326589.9,28937315.22,99917829.3,99954287.6,53044.8,50830793.06,50886580.5,28455842.81,99901242.8,0.000577,1.000835,0.988995,0.842226,0.851375,1.480676,1.01692,-0.004229,385.617,16,32,1239040,0.0,0,4,0
827,35656562.1,99986944.5,6511.6,50951821.7,52036038.8,28658413.25,99980432.9,99995548.8,7015.8,50332769.5,51735328.8,29116145.88,99988533.0,0.000857,1.012299,1.005812,0.699809,0.685228,1.244192,0.984279,-0.009988,152.195,16,32,1402880,0.0,0,4,0
800,121065223.5,68164079.95,1.013628,45705987.16,50089324.73,16047119.75,68164078.94,69791041.61,4.895723,45802298.67,50237417.21,16022209.79,69791036.71,0.003304,0.997897,0.997052,2.648783,2.416987,7.544358,1.001555,0.906787,1493.256,64,32,12288,0.0,2,0,0
328,82456.4,99910354.0,210614.2,53401027.13,56496102.55,29174734.09,99699739.8,99894333.2,579999.7,51444220.59,50447644.25,28668957.48,99314333.5,5e-06,1.038037,1.119896,0.001544,0.00146,0.002826,1.017642,-0.008467,5.136,64,32,51200,0.0,0,0,0
11,32491994.8,99001895.7,24913728.2,71617861.56,76340614.2,24189036.25,74088167.5,99401122.7,2913016.0,56203635.3,70548787.1,36749320.2,96488106.7,0.052556,1.274257,1.082097,0.453686,0.425619,1.343253,0.658217,-0.412602,5.647,64,32,65536,0.0,0,0,0
400,102436033.0,63564667.73,2.913555,17428665.42,11617187.14,17327915.42,63564664.81,60084414.83,2.787685,17237091.89,11290560.97,17021558.51,60084412.05,0.014857,1.011114,1.028929,5.877446,8.817628,5.911619,1.017998,0.978326,992.519,64,32,315392,0.0,1,1,0
1314,3105039.8,99950374.3,30562.3,48710831.77,48072609.5,28942243.55,99919812.0,99730527.5,3038.1,48866744.67,47487498.4,28939549.56,99727489.4,4.8e-05,0.996809,1.012321,0.063744,0.064591,0.107284,1.000093,-0.037166,7.943,64,32,323584,0.0,0,1,0
1456,35959222.7,99981753.0,26011.9,51231025.75,52433279.1,28399927.78,99955741.1,99921256.7,92490.5,48634359.8,48690744.1,28567667.36,99828766.2,0.000508,1.053392,1.076863,0.701903,0.685809,1.266173,0.994128,-0.037647,263.014,64,32,331776,0.0,0,1,0
532,65150.2,9989.1,11.6,5159.351504,5217.0,2913.287315,9977.5,9994.4,62.8,5030.353759,5083.25,2828.120446,9931.6,0.024345,1.025644,1.026312,12.627595,12.488058,22.363122,1.030114,-0.042834,1465.993,64,32,385024,0.0,1,1,0
1037,35246.3,9998.5,4.2,5093.14378,5219.8,2908.125154,9994.3,9998.7,4.2,4956.993153,4893.1,2879.862222,9994.5,0.006857,1.027466,1.066767,6.920343,6.752423,12.119939,1.009814,-0.013754,2620.87,64,32,460800,0.0,3,1,0
583,76143.7,9966.8,39.0,4965.585077,4831.1,2875.757262,9927.8,9989.8,18.1,4943.601715,5056.2,2756.547104,9971.7,0.026419,1.004447,0.95548,15.334286,15.761152,26.477791,1.043246,0.045007,1633.392,64,32,499712,0.0,2,1,0
1200,1019152.442,640256.8057,2.875171,175136.1963,115471.5332,174581.836,640253.9306,656090.0832,3.336377,174732.2823,117000.7517,173950.7021,656086.7469,0.004861,1.002312,0.98693,5.819199,8.826006,5.837677,1.003628,0.979656,2922.049,64,32,546816,0.000272741,3,1,1
132,26598236.1,99335468.7,1558480.7,54313725.23,55182357.55,28217859.17,97776988.0,98037568.8,396639.7,52185706.8,52280958.45,27319972.65,97640929.1,0.003861,1.040778,1.055496,0.489715,0.482006,0.942603,1.032866,-0.049316,15.257,64,32,555008,0.0,0,1,0
1152,63776050.6,99747430.8,54922.7,50156304.57,49569658.1,29261074.0,99692508.1,99979333.1,114495.8,51508592.23,52438843.15,29172845.84,99864837.3,0.001075,0.973746,0.945285,1.271546,1.286595,2.179553,1.003024,0.002205,704.207,64,32,571392,0.0,0,1,0
1027,94479319.6,99817591.5,101757.6,49255739.44,48312389.1,28580642.62,99715833.9,99898775.5,171606.8,47742345.19,45051542.5,28546854.15,99727168.7,0.001927,1.031699,1.07238,1.918138,1.955592,3.30571,1.001184,0.035879,1378.331,64,32,585728,0.0,1,1,0
547,2526992.0,99789653.0,136025.3,49542635.29,49373435.7,29934446.03,99653627.7,99620259.2,260730.8,50529086.85,50648493.9,28882461.32,99359528.4,9.1e-05,0.980478,0.974825,0.051006,0.051181,0.084418,1.036423,-0.02797,5.75,64,32,593920,0.0,0,1,0
400,798023.2342,608023.9817,23.804894,175279.6428,117474.6728,174483.9026,608000.1768,600472.4614,3.851334,175383.7079,116678.2418,175069.1694,600468.6101,0.011375,0.999407,1.006826,4.552857,6.793151,4.573621,0.996657,0.978803,926.452,64,32,1175552,0.0,1,3,0
1039,52026586.9,99967172.5,184835.3,50651481.33,51228211.2,28210967.14,99782337.2,99989664.9,89042.2,49545373.39,49620800.4,29042952.94,99900622.7,0.001011,1.022325,1.032394,1.027148,1.015585,1.844197,0.971353,-0.004078,399.029,64,32,1198080,0.0,0,3,0
506,94101822.9,99943691.9,265892.5,51414728.8,52992457.8,28853443.77,99677799.4,99933135.2,71898.5,51215073.12,52310362.45,28944284.61,99861236.7,0.003631,1.003898,1.013039,1.83025,1.775759,3.261372,0.996862,0.026911,647.415,64,32,1206272,0.0,0,3,0
1460,42846787.5,99937074.3,19245.0,50873247.65,50326589.9,28937315.22,99917829.3,99954287.6,53044.8,50830793.06,50886580.5,28455842.81,99901242.8,0.000577,1.000835,0.988995,0.842226,0.851375,1.480676,1.01692,-0.004229,385.173,64,32,1228800,0.0,0,4,0
827,35656562.1,99986944.5,6511.6,50951821.7,52036038.8,28658413.25,99980432.9,99995548.8,7015.8,50332769.5,51735328.8,29116145.88,99988533.0,0.000857,1.012299,1.005812,0.699809,0.685228,1.244192,0.984279,-0.009988,151.81,64,32,1392640,0.0,0,4,0
800,121065223.5,68164079.95,1.013628,45705987.16,50089324.73,16047119.75,68164078.94,69791041.61,4.895723,45802298.67,50237417.21,16022209.79,69791036.71,0.003304,0.997897,0.997052,2.648783,2.416987,7.544358,1.001555,0.906787,1490.428,4,32,12288,0.0,2,0,0
328,82456.4,99910354.0,210614.2,53401027.13,56496102.55,29174734.09,99699739.8,99894333.2,579999.7,51444220.59,50447644.25,28668957.48,99314333.5,5e-06,1.038037,1.119896,0.001544,0.00146,0.002826,1.017642,-0.008467,5.127,4,32,51200,0.0,0,0,0
11,32491994.8,99001895.7,24913728.2,71617861.56,76340614.2,24189036.25,74088167.5,99401122.7,2913016.0,56203635.3,70548787.1,36749320.2,96488106.7,0.052556,1.274257,1.082097,0.453686,0.425619,1.343253,0.658217,-0.412602,5.281,4,32,67584,0.0,0,0,0
400,102436033.0,63564667.73,2.913555,17428665.42,11617187.14,17327915.42,63564664.81,60084414.83,2.787685,17237091.89,11290560.97,17021558.51,60084412.05,0.014857,1.011114,1.028929,5.877446,8.817628,5.911619,1.017998,0.978326,992.377,4,32,315392,0.0,1,1,0
1314,3105039.8,99950374.3,30562.3,48710831.77,48072609.5,28942243.55,99919812.0,99730527.5,3038.1,48866744.67,47487498.4,28939549.56,99727489.4,4.8e-05,0.996809,1.012321,0.063744,0.064591,0.107284,1.000093,-0.037166,7.613,4,32,323584,0.0,0,1,0
1456,35959222.7,99981753.0,26011.9,51231025.75,52433279.1,28399927.78,99955741.1,99921256.7,92490.5,48634359.8,48690744.1,28567667.36,99828766.2,0.000508,1.053392,1.076863,0.701903,0.685809,1.266173,0.994128,-0.037647,264.259,4,32,331776,0.0,0,1,0
532,65150.2,9989.1,11.6,5159.351504,5217.0,2913.287315,9977.5,9994.4,62.8,5030.353759,5083.25,2828.120446,9931.6,0.024345,1.025644,1.026312,12.627595,12.488058,22.363122,1.030114,-0.042834,1467.458,4,32,387072,0.0,1,1,0
1037,35246.3,9998.5,4.2,5093.14378,5219.8,2908.125154,9994.3,9998.7,4.2,4956.993153,4893.1,2879.862222,9994.5,0.006857,1.027466,1.066767,6.920343,6.752423,12.119939,1.009814,-0.013754,2616.164,4,32,464896,0.0,3,1,0
583,76143.7,9966.8,39.0,4965.585077,4831.1,2875.757262,9927.8,9989.8,18.1,4943.601715,5056.2,2756.547104,9971.7,0.026419,1.004447,0.95548,15.334286,15.761152,26.477791,1.043246,0.045007,1628.349,4,32,503808,0.0,2,1,0
1200,1019152.442,640256.8057,2.875171,175136.1963,115471.5332,174581.836,640253.9306,656090.0832,3.336377,174732.2823,117000.7517,173950.7021,656086.7469,0.004861,1.002312,0.98693,5.819199,8.826006,5.837677,1.003628,0.979656,2920.166,4,32,550912,0.000272741,3,1,1
132,26598236.1,99335468.7,1558480.7,54313725.23,55182357.55,28217859.17,97776988.0,98037568.8,396639.7,52185706.8,52280958.45,27319972.65,97640929.1,0.003861,1.040778,1.055496,0.489715,0.482006,0.942603,1.032866,-0.049316,15.753,4,32,559104,0.0,0,1,0
1152,63776050.6,99747430.8,54922.7,50156304.57,49569658.1,29261074.0,99692508.1,99979333.1,114495.8,51508592.23,52438843.15,29172845.84,99864837.3,0.001075,0.973746,0.945285,1.271546,1.286595,2.179553,1.003024,0.002205,701.915,4,32,573440,0.0,0,1,0
1027,94479319.6,99817591.5,101757.6,49255739.44,48312389.1,28580642.62,99715833.9,99898775.5,171606.8,47742345.19,45051542.5,28546854.15,99727168.7,0.001927,1.031699,1.07238,1.918138,1.955592,3.30571,1.001184,0.035879,1378.429,4,32,589824,0.0,1,1,0
547,2526992.0,99789653.0,136025.3,49542635.29,49373435.7,29934446.03,99653627.7,99620259.2,260730.8,50529086.85,50648493.9,28882461.32,99359528.4,9.1e-05,0.980478,0.974825,0.051006,0.051181,0.084418,1.036423,-0.02797,7.093,4,32,598016,0.0,0,1,0
400,798023.2342,608023.9817,23.804894,175279.6428,117474.6728,174483.9026,608000.1768,600472.4614,3.851334,175383.7079,116678.2418,175069.1694,600468.6101,0.011375,0.999407,1.006826,4.552857,6.793151,4.573621,0.996657,0.978803,927.934,4,32,1179648,0.0,1,3,0
1039,52026586.9,99967172.5,184835.3,50651481.33,51228211.2,28210967.14,99782337.2,99989664.9,89042.2,49545373.39,49620800.4,29042952.94,99900622.7,0.001011,1.022325,1.032394,1.027148,1.015585,1.844197,0.971353,-0.004078,400.69,4,32,1204224,0.0,0,3,0
506,94101822.9,99943691.9,265892.5,51414728.8,52992457.8,28853443.77,99677799.4,99933135.2,71898.5,51215073.12,52310362.45,28944284.61,99861236.7,0.003631,1.003898,1.013039,1.83025,1.775759,3.261372,0.996862,0.026911,649.996,4,32,1212416,0.0,0,3,0
1460,42846787.5,99937074.3,19245.0,50873247.65,50326589.9,28937315.22,99917829.3,99954287.6,53044.8,50830793.06,50886580.5,28455842.81,99901242.8,0.000577,1.000835,0.988995,0.842226,0.851375,1.480676,1.01692,-0.004229,386.06,4,32,1234944,0.0,0,4,0
827,35656562.1,99986944.5,6511.6,50951821.7,52036038.8,28658413.25,99980432.9,99995548.8,7015.8,50332769.5,51735328.8,29116145.88,99988533.0,0.000857,1.012299,1.005812,0.699809,0.685228,1.244192,0.984279,-0.009988,151.867,4,32,1398784,0.0,0,4,0
800,121065223.5,68164079.95,1.013628,45705987.16,50089324.73,16047119.75,68164078.94,69791041.61,4.895723,45802298.67,50237417.21,16022209.79,69791036.71,0.003304,0.997897,0.997052,2.648783,2.416987,7.544358,1.001555,0.906787,1489.15,64,8,12288,0.0,2,0,0
328,82456.4,99910354.0,210614.2,53401027.13,56496102.55,29174734.09,99699739.8,99894333.2,579999.7,51444220.59,50447644.25,28668957.48,99314333.5,5e-06,1.038037,1.119896,0.001544,0.00146,0.002826,1.017642,-0.008467,5.119,64,8,51200,0.0,0,0,0
